BA_Entry,BA_Notes,BA_Proof,CampNote,Children,Count,DataEntry,DataProof,DeathP,DemogNote,DemographicsList,DurMax,DurMid,DurMin,DurPrec,Elderly,EnclNote,EnclType,EncyChap,EncyPP,EncyStruc,EncyTitle,EncyVol,EndCert,EndEarly,EndLate,EndMidYear,EndMid_ISO,EndMid_parsed,EndNote,EndPrec,EndQuote,EndType,EpiCert,EpiDysente,EpiNone,EpiOther,EpiTubercu,EpiTyphoi,EpiTyphus,EpiUnspeci,EpidemNote,Epidemic,ForcMovIn,ForcMovOut,GPopCert,GPopMax,GPopOther,GType,GerOcCert,GerOcEarly,GerOcLate,GerOcMidYear,GerOcMid_ISO,GerOcMid_parsed,GerOcNote,GerOcPrec,GerOcQuote,HPBelowG,HPNew,HPNote,HPReuse,HoldPNote,HoldPNum,HoldPStruc,HoldPStruc_ag_ind_mil_building_s,HoldPStruc_ag_mil_building,HoldPStruc_barrack,HoldPStruc_castle,HoldPStruc_district,HoldPStruc_factory_building,HoldPStruc_field_outdoors,HoldPStruc_house_s,HoldPStruc_hut_shed_or_tent,HoldPStruc_jail_prison_or_cell,HoldPStruc_jewish_community_building_s,HoldPStruc_market_square,HoldPStruc_neighborhood,HoldPStruc_other,HoldPStruc_other_building,HoldPStruc_private_residence,HoldPStruc_public_building,HoldPStruc_public_building_s,HoldPStruc_street_s,HoldPStruc_uncertain,HoldPStruc_underground,HoldPStruc_unknown,HoldPStruc_unspecified,HoldPStruc_whole_settlement,Incomers,InmateNote,InmateType,Judenrat,LBldNew,LBldReuse,LExName,LExNote,LabBelowG,LabIndoors,LabOutdoors,LabPlNote,Labor,LaborNote,LaborType,Lat_Y,LbArmament,LbBuildMat,LbCert,LbCivicDef,LbCleaning,LbCollDead,LbConstruc,LbFarm,LbManufact,LbNone,LbOilCoal,LbOther,LbTransMat,LbUnspecif,Link_TMB,LocNotes,Long_X,MM,Men,MoveNote,Nation,OldID,OtherOcc,OtherSys,Outgoers,PC_Entry,PC_Notes,PC_Proof,PMaxCert,PMaxNote,PMaxPop,Place,Place_clean,PopJ,PopJCert,PopJOc,PopJOcCert,PopJYear,PopNote,Refugee,RegionAbbr,RemoveLast,RestrNote,RestrQuote,RestrTime,RestrType,RestrType_bodies_marked,RestrType_bodily_harm,RestrType_cultural,RestrType_dispossession,RestrType_economic_activity,RestrType_homes_marked,RestrType_imprisonment,RestrType_jewish_police,RestrType_labor,RestrType_leaving_holding_place,RestrType_leaving_settlement,RestrType_movement_within_settlement,RestrType_murder,RestrType_other,RestrType_registration,RestrType_residential_separation,RestrType_sexual_violence,RestrType_uncertain,RestrType_unknown,RestrType_unspecified,SiteAlias,SiteID,SiteLoc,SiteName,SiteNmEncy,SiteType,StartCert,StartEarly,StartLate,StartMidYear,StartMid_ISO,StartMid_parsed,StartNote,StartPrec,StartQuote,StartType,Women,WorkProx,Youth,dropdown_EncyStruc,dropdown_SiteType,mentioned_in_transcripts,transcript_mention_count
AL,AL counted three separate MM events that happened at different times and places during the liquidation. ED: Labor: deleted farm labor (work on estates),ED,,,,,,yes,,,731,716,701,30,,,barbed wire;guard(s);sign(s),,467-469,Warsaw Region,Ghettos in German-occupied Eastern Europe,2,,2/10/42,2/10/42,2042,1942-02-10,2/10/42,,,,,certain,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"""Hundreds died from starvation, overcrowded conditions, and disease, especially typhus."" [468] This phrasing implies the presence of other diseases.",Typhus;unspecified epidemic,yes,yes,certain,3000,,enclosed;open,,9/13/39,9/13/39,2039,1939-09-13,9/13/39,,0,"The town was taken on September 13, 1939.",,,,,"ghetto organized in 2 distinct neighborhoods, so I have counted each.",2,house(s);neighborhood,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,yes,,,,,,,,,cleaning;construction;unspecified,,,52.339111,FALSE,FALSE,certain,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,21.242305,3,,,,1014,,,,PBJ,"ED: PopJ: deleted 3079, added 3000; changed year to 1939; JOccP: changed to null; changed certainty to unknown; RestrType: added murder; added bodily harm;  HoldPStruc: added houses; EnclType: added guards;",ED,,,,,,3000,certain,,,1939,"Entry states PopJOc and GPopMax as a certain number, but must be approximate. Nevertheless, I have mared as certain.",yes,WSW,,,"From the first day the Germans tormented the Jews, stealing their possessions, robbing their stores, and grabbing men off the streets for forced labor.",immediately,bodies marked;bodily harm;cultural;dispossession;economic activity;imprisonment;Jewish police;labor;murder;residential separation,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Sosnówka,2246,,Wołomin,,Ghetto,,1/10/40,10/31/40,2040,1940-10-16,10/16/40,,,,,,,,Warsaw Region,Ghetto,FALSE,0
NM,"Labor- ""other"" refers to burying corpses (NM);",JH,,,,,,unknown,,,393,378,363,30,,,unknown,,1303-1304,Weissruthenien Region,Ghettos in German-occupied Eastern Europe,2,,8/29/42,8/29/42,2042,1942-08-29,8/29/42,,,,,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,unknown,unknown,unknown,approximate,3000,,none given,,6/25/41,6/25/41,2041,1941-06-25,6/25/41,,0,"The German Army occupied the town on June 25, 1941.",,,,,,1,house(s),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,yes,,,,,,,,,building materials;cleaning;other;unspecified,,,54.083055,FALSE,TRUE,certain,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,26.5325,4,,,,950,,,,NM,ED: HoldPStruc: deleted streets; added RestrQuote,ED,,,,,,3000,approximate,,,1939,,yes,WRN,,,"Two weeks after their arrival, the Germans appointed a 12- man Judenrat, headed by the teacher Yakov Garber. ED: At this time the German military administration required Jews to wear distinctive markings (initially an armband and later yellow patches) and forbade them from using the sidewalks",soon,bodies marked;bodily harm;dispossession;Jewish police;labor;movement within settlement;murder;residential separation,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,2726,,Wołożyn,,Ghetto,,1/8/41,8/31/41,2041,1941-08-16,8/16/41,,,,,,,,Weissruthenien Region,Ghetto,FALSE,0
AK,,DG/NM,,,,,,unknown,,,488,442,397,91,,,unknown,,976-978,Białystok Region,Ghettos in German-occupied Eastern Europe,2,,1/11/42,1/11/42,2042,1942-01-11,1/11/42,,,,,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,unknown,unknown,yes,unknown,,,open,,7/1/41,7/1/41,2041,1941-07-01,7/1/41,"The timeframe of occupation is exact, but the day is not.",0,"On June 25, 1941, the fourth day of the German invasion of the USSR, Luftwaffe bombardment, targeted at the local airfield, set Wołpa ablaze. The fire destroyed all of the structures in the Jewish neighborhood. The Germans had occupied Wołpa by July 1, 1941.",,,,,,1,ag./ind./mil. building(s);other;public building(s),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,yes,,,,,,,,,construction;manufacturing;transporting materials;unspecified,,,53.366666,FALSE,FALSE,certain,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,24.366666,1,,,,61,,,,NM,"ED: changed HoldPStruc from unknown to other, as Jews were left to live in pits where former homes had existed; added ag/ind/mil buildings and public buildings, as entry states that Jews ""usually slept in barns or in the craft workshops at which they were employed)",ED,,,,,,1250,approximate,,,1939,PopJ: averaged 1000 and 1500 (NM);,unknown,BST,,RestrType: other- declaring Jewish inhabitants no longer residents of Wolpa; marked the burning of the settlement to the ground as other per discussion (NM);,"In July, the regional German military administration issued a series of anti-Jewish decrees, including prohibitions on Jews leaving the places where they resided and orders to wear identifying marks on clothing",soon,bodies marked;bodily harm;dispossession;labor;leaving holding place;murder;other;residential separation,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,2488,,Wołpa,,Ghetto,,1/7/41,9/30/41,2041,1941-08-15,8/15/41,,,,,,,,Białystok Region,Ghetto,FALSE,0
ED,,NM,,,,,,unknown,,,50,45,40,10,,,barbed wire;guard(s),,1501-1502,Volhynia and Podolia Region,Ghettos in German-occupied Eastern Europe,2,,9/9/42,9/9/42,2042,1942-09-09,9/9/42,,,,,certain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Proof NM: Survivor notes that ""various diseases raged in the ghetto""",unspecified epidemic,yes,unknown,approximate,1500,,none given,,7/6/41,7/12/41,2041,1941-07-09,7/9/41,Proof NM: Tobler's with Stolin and Dabrowica,6,A small German patrol arrived in Wysock in early July 1941,,,,,,1,house(s),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,yes,,,,,,,,,manufacturing;transporting materials;unspecified,,,51.733333,FALSE,FALSE,certain,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,26.65,1,,,,861,,,,DG,"DG: The entry mentions that anyone attempting to leave the ghetto was shot, but this was immediately before the ghetto was liquidated, I do not believe it represents the death penalty for disobeying a restriction. ED: EnclType: deleted fence, as entry states ghetto was fenced in with barbed wire (i.e. wire was the fence);",ED,,,,,,893,certain,,,1921,"DG: GPopMax is less than the total number killed upon the ghetto's liquidation, which is estimated to have been between 1600 and 1800 people.",yes,VPD,,"ED: other: eat meat, communicate with others","Soon the German military administration appointed a local administration made up of non-Jews, including a police force recruited from local volunteers. All Jews were registered and the new authorities issued a series of decrees concerning the Jews.",soon,bodies marked;cultural;dispossession;economic activity;homes marked;Jewish police;labor;leaving holding place;leaving settlement;movement within settlement;murder;other;registration;residential separation,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,2862,,Wysock,,Ghetto,,7/21/42,7/31/42,2042,1942-07-26,7/26/42,,,,,,,,Volhynia and Podolia Region,Ghetto,FALSE,0
AK,"Labor: Inmates were conscripted for forced labor, including at a bog outside of Wysokie to dig peat for heating fuel. Local German authorities randomly entered the ghetto to round up Jews for forced labor and to raid homes. MM: I can't find where Ogrodniki is in relation to this place, so did not count the execution of 70 Jews there. [Proof NM: Changed MM from 1 to 0 as we do not count the 61 Jews caught from hiding who were murdered after the existance of the ghetto. Also Forced move in is uncertain because there is a contradiction between scholars who claim there was a forced move in and lack of evidence in sources.",DG/NM,,,,,,unknown,,,507,506,505,2,,,fence,,978-979,Białystok Region,Ghettos in German-occupied Eastern Europe,2,,12/11/42,12/11/42,2042,1942-12-11,12/11/42,,,,,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,unknown,uncertain,yes,approximate,2500,,enclosed;open,,6/23/41,6/23/41,2041,1941-06-23,6/23/41,,0,"On June 23, 1941, the second day of Germany’s invasion of the USSR, a Wehrmacht unit occupied the town.",,,,,,1,house(s);street(s),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,unknown,,,,,,,,,other;unspecified,,,52.368611,FALSE,FALSE,certain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,23.380555,0,,,,62,,,,NM,Gtype: ghetto later described as enclosed so marked closed here (NM); ED: changed RestrQuote to include full description;  GType: deleted closed,ED,,,,,,2875,certain,,,1925,"GPopCert: ""likely"" (NM);",yes,BST,,Entry notes that Germans raided homes but not sure if this is enough to mark disposession(NM);,"On June 23, 1941, the second day of Germany’s invasion of the USSR, a Wehrmacht unit occupied the town. ... Germans instituted a number of anti- Jewish decrees, including orders for all Jews to wear yellow patches on their backs and chests. German authorities also immediately ordered a ghetto.",immediately,bodies marked;bodily harm;labor;leaving holding place;movement within settlement;murder;residential separation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,2489,,Wysokie Litewskie,,Ghetto,,6/23/41,6/25/41,2041,1941-06-24,6/24/41,,,,,,,,Białystok Region,Ghetto,FALSE,0
AK,Labor: The Jews from the ghetto were taken out every day to perform forced labor on road construction and on the surrounding large estates. Also collected firewood for the Germans. Jewish craftsmen were allowed to work for themselves in exchange for payment to the Judenrat.,DG/NM,,,,,,yes,,,438,434,429,9,,,barbed wire;gate;guard(s),,980-981,Białystok Region,Ghettos in German-occupied Eastern Europe,2,,2/11/42,2/11/42,2042,1942-02-11,2/11/42,,,,,certain,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,". . . at least one outbreak of typhus was recorded in the ghetto, and there were a number of deaths from hunger and disease.",Typhus;unspecified epidemic,yes,yes,unknown,,,none given,,6/24/41,6/24/41,2041,1941-06-24,6/24/41,,0,"On June 24, 1941, the town was again captured by German forces, two days after their invasion of the Soviet Union.",,,,,,1,market square;street(s),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,yes,,,,,,,,,construction;other;unspecified,,,52.9148,FALSE,FALSE,certain,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,22.51003,0,,,,63,,,,NM,,ED,,,,,,1900,approximate,1000,,1939,,yes,BST,,RestrType: other= burning property down,"German armed forces captured the town on September 10, 1939. On September 12, all Jewish and Polish men older than 17 years of age were arrested, about 1,000 people in total. Two days later, they were taken away to perform compulsory labor in Zambrów. From there around 800 men were transported to a labor camp in East Prussia. During their brief occupation the Germans also burnt to the ground as much as 90 percent of the town. In connection with the fire, on September 19, 1939, the Germans ordered the Jews to leave the town within 24 hours. The Germans shot four Jews and drowned one as they drove the Jews from the town.",before,bodies marked;cultural;dispossession;imprisonment;Jewish police;labor;movement within settlement;murder;other;registration;residential separation,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,2490,,Wysokie Mazowieckie,,Ghetto,,8/21/41,8/30/41,2041,1941-08-25,8/25/41,,,,,,,,Białystok Region,Ghetto,FALSE,0
NM,"Labor- ""other"" refers to removing synagogue's furnishings and ""strengthening the Vistula's banks: (NM); [Proof JH: changed refugees to uncertain as the entry only states that there is little information on the number of refugees, but that would imply that there were refugees.]",JH,,,,,,yes,,,268,264,261,7,,,barbed wire,,29-31,Zichenau Region,Ghettos in German-occupied Eastern Europe,2,,11/29/41,11/29/41,2041,1941-11-29,11/29/41,,,,,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,unknown,yes,yes,certain,2427,,enclosed;open,,9/9/39,9/9/39,2039,1939-09-09,9/9/39,[Proof JH: included copy-edited phrasing from pdf in quote field.],0,"The Germans had occupied the town by September 9, 1939",,,,,DG: The Jews were held in an unspecified location outside the ghetto overnight upon the German invasion of the Soviet Union. Proof MK: HoldPStruc: deleted houses as I found no specific mentions of houses.,2,neighborhood;street(s);unspecified,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,yes,,,,,,,,,construction;farm labor;other;unspecified,,,52.39162,FALSE,FALSE,certain,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,20.1901,0,,,,1085,,,,DG,,MK,,,,,,2700,approximate,,,1939,Proof MK: PopJYear: changed from blank to 1939. GPopMax: changed from 1800 to 2427-- there were 2427 Jews in the town before the establishment of the ghetto (May 1940); 1800 Jews were forced to live in the ghetto (March 1941). GPopCert: changed from approximate to certain. Proof JH: PopJOc remains unknown because most of the town's inhabitants fled after German bombardment but before occupation.,uncertain,ZCH,,Proof MK: RestrType: added residential separation.,"By September 9, the Germans had occupied the city. Starting the next day, the Jews who had remained in Wyszogród were forced to work at rubble clearance and construction.",immediately,bodily harm;cultural;dispossession;economic activity;imprisonment;Jewish police;labor;leaving holding place;murder;residential separation;sexual violence,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,2011,,Wyszogród,,Ghetto,,6/3/41,3/13/41,2041,1941-09-03,9/3/41,,,,,,,,Zichenau Region,Ghetto,FALSE,0
DG,"Labor: It is unclear if the Germans established forced labor, although local Jews did sell their labor to Polish residents for food.",ED,,,,,,unknown,,,94,86,78,16,,,unknown,,348,Radom Region,Ghettos in German-occupied Eastern Europe,2,,8/17/42,8/23/42,2042,1942-08-20,8/20/42,,,,,certain,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,Typhus,yes,yes,certain,900,,closed;Jewish district;sealed,,9/8/39,9/9/39,2039,1939-09-08,9/8/39,"Used Bialobrzegi (9/9/39) and Gielniow (9/9/39) [ArcProof: used Błędów (WSW), Mogielnica (WSW), and Białobrzegi (RDM)]",1,"Soon after the start of the German occupation in September 1939, the Jews of Wyśmierzyce became subject to the anti-Jewish legislation enforced throughout the Generalgouvernment.",,,,,,1,ag./ind./mil. building(s);market square;street(s),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,yes,,,,,,,,,uncertain,,,51.624869,FALSE,FALSE,uncertain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,20.809384,0,,,,672,,,,CR,,AK,,,,,,,unknown,150,,,,yes,RDM,,"AK, RestrType: I deselected unspecified.","Soon after the start of the German occupation in September 1939, the Jews of Wyśmierzyce became subject to the anti-Jewish legislation enforced throughout the Generalgouvernment.",soon,labor;leaving holding place;residential separation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,2184,,Wyśmierzyce,,Ghetto,,5/21/42,5/31/42,2042,1942-05-26,5/26/42,,,,,,,,Radom Region,Ghetto,FALSE,0
DG,ED: MM: changed from 1 to 2,ED,,,,,,unknown,,,362,193,24,338,,,unknown,,726-728,Lublin Region,Ghettos in German-occupied Eastern Europe,2,,3/24/42,3/29/42,2042,1942-03-26,3/26/42,,,,,certain,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,Typhus,unknown,yes,approximate,2000,,remnant ghetto,,9/15/39,9/15/39,2039,1939-09-15,9/15/39,,0,"A Wehrmacht unit briefly occupied Wąwolnica from September 15, 1939.",,,,,,1,unspecified,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,yes,,,,,,,,,building materials;farm labor;manufacturing;unspecified,,,51.294451,FALSE,TRUE,certain,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,22.147044,2,,,,433,,,,CR,"CR: The entry notes conflicting accounts on when a ghetto was originally created in the town, but gives no ghetto type until stating that 40-50 people remained in a remnant ghetto after the major deportation aktion. ED: GPopCert: changed from uncertain to approximate; RestrType: added residential separation; HoldPStruc: deleted unknown;  GType: deleted unknown",ED,,,,,,,unknown,900,,,,yes,LBL,,,"The relative peace ended in 1940, when the local administration in January created registration requirements for Jews and forbade them from engaging in trade.",longer,bodily harm;cultural;dispossession;economic activity;labor;murder;registration;residential separation,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,2366,,Wąwolnica,,Ghetto,,1/4/41,2/28/42,2041,1941-09-14,9/14/41,,,,,,,,Lublin Region,Ghetto,FALSE,0
AL + PBJ,"AL counted two as two MM events, those who were killed in town and those who were killed on the march. ED: other labor is purchasing groceries; MM: added one for the MM that took place after liquidation",ED,,,,,,yes,,,597,597,597,0,,"first ghetto not enclosed, the second guarded.",existing building(s);guard(s),,462-465,Warsaw Region,Ghettos in German-occupied Eastern Europe,2,,9/21/42,9/21/42,2042,1942-09-21,9/21/42,,,,,certain,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,Typhus,yes,yes,approximate,9000,Max number given at moment of liquidation.,collection point;enclosed;Jewish district;open,,9/10/39,9/10/39,2039,1939-09-10,9/10/39,,0,"Upon occupying Węgrów on September 10, 1939, German soldiers engaged in antisemitic attacks.",,,,,it is unclear whether there were any specific holding structures other than the town (i.e. limitations on leaving the  town). The second (remnant) ghetto was organized around the square and a street. I have counted each ghetto as a separate holding place.,3,ag./ind./mil. building(s);street(s),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,yes,,,,,,,,,cleaning;construction;other;transporting materials;unspecified,,,52.399166,FALSE,FALSE,certain,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,,22.016416,5,,,,1012,,,,PBJ,"It is clear that the second enclosed ghetto is a ""remnant ghetto"" but that term is not used, so I have not marked it. ED: RestrType: added movement within settlement (couldn't walk on few streets); HoldPStruc: deleted district; deleted market squaer; added ag/ind/mil building (armory); HoldPNum: changed from 4 to 3 (first ghetto, building, enclosed ghetto on corner of market square); EnclType: added existing buildings, deleted never enclosed; added unknown, as it is not clear how the ghetto was sealed",ED,,,,,,9200,certain,9300,,1939,"Again, population as of 1 September before occuaption on 10 September. However, no mention of mass killing or immigration, so I have put the number in PopJOc.",yes,WSW,,,"Upon occupying Wegrów on September 10, 1939, German soldiers engaged in antisemitic attacks. In the first week, they arrested and then executed a number of the town's wealthiest Jews.",soon,cultural;dispossession;economic activity;imprisonment;Jewish police;labor;leaving settlement;movement within settlement;murder,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2244,,Węgrów,,Ghetto,,1/2/41,1/2/41,2041,1941-01-02,1/2/41,,,,,,,,Warsaw Region,Ghetto,FALSE,0
JH,,EMD,,,,,,unknown,,,658,476,293,365,,,unknown,,117-118,Warthegau Region,Ghettos in German-occupied Eastern Europe,2,,10/20/41,10/20/41,2041,1941-10-20,10/20/41,,,,,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,unknown,unknown,yes,unknown,,,none given,,9/1/39,9/15/39,2039,1939-09-08,9/8/39,"did not assign date of nearby Koło (19 Sept) as it does not fit the description and is likely to be closer to ""one week after Sept 1"" as in Koźminek and Uniejów",14,Władysławów was occupied by German forces in the first half of September 1939.,,,,,,1,unspecified,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,unknown,,,,,,,,,unspecified,,,52.10301,FALSE,FALSE,certain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,18.47284,0,,,,1066,,,,DG,"DG: This entry is quite brief, with almost no information about the ghetto itself. ED: PopJ: changed to 293, changed year to 1921; PopJOc: added 115, changed from unknown to certain;  HOldPStruc: changed from unknown to unspecified",ED,,,,,,293,certain,115,,1921,,unknown,WTG,,"DG: These restrictions definitely occurred before the end of 1939, but an exact time as to when is undeterminable.","German soldiers were assisted and supported by the local population in their Aktions against the Jews: Jewish property was plundered, and Jews were taken for forced labor in the village.",uncertain,bodies marked;bodily harm;cultural;dispossession;labor;leaving holding place;leaving settlement,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2061,,Władysławów,,Ghetto,,1/1/40,12/31/40,2040,1940-01-07,1/7/40,,,,,,,,Warthegau Region,Ghetto,FALSE,0
